Date,Open,High,Low,Close,Volume
2018-02-21,40.72595397373807,41.02993017370844,40.2970843693134,40.31122589111328,149886400
2018-02-22,40.483252486487366,40.98988079969852,40.46204559239559,40.64820098876953,123967600
2018-02-23,40.92391193573638,41.39048170392465,40.89327735042211,41.35513687133789,135249600
2018-02-26,41.55542928860672,42.27177871683173,41.522439583272835,42.17280960083008,152648800
2018-02-27,42.20344004173933,42.52862322080652,41.98193621525677,42.0361328125,155712400
2018-02-28,42.241142767845716,42.5616157216928,41.956018237174824,41.972511291503906,151128400
2018-03-01,42.07148654441449,42.36368367885173,40.68591516740687,41.2373161315918,195208000
2018-03-02,40.71889874727326,41.54364494576013,40.636422689181344,41.522438049316406,153816000
2018-03-05,41.28679626200407,41.88296965474033,41.12420286478362,41.66617965698242,113605600
2018-03-06,41.92303745549534,42.00315481210667,41.503595299578556,41.63084030151367,95154000
2018-03-07,41.223170240688404,41.43760510612376,41.065290692306476,41.24437713623047,126814000
2018-03-08,41.350415636468696,41.736867984637264,41.25380524613253,41.694454193115234,95096400
2018-03-09,41.93480341831056,42.415510960461866,41.80048590771087,42.410797119140625,128740800
2018-03-12,42.48385406124085,42.97870322731675,42.46500588336334,42.820823669433594,128828400
2018-03-13,43.02582751794374,43.2402623796114,42.2364297899041,42.408447265625,126774000
2018-03-14,42.49092021878439,42.53804784759199,41.899457151085095,42.04791259765625,117473600
2018-03-15,42.06204821512732,42.472066113995965,41.960723998539855,42.09739303588867,90975200
2018-03-16,42.097395944860104,42.208147851708596,41.8546852372409,41.948944091796875,157618800
2018-03-19,41.783999848007596,41.81934467481242,40.921550117889645,41.30800247192383,133787200
2018-03-20,41.29385757446289,41.661458093646814,41.223164337171966,41.29385757446289,78597600
2018-03-21,41.246738723897394,41.258521532914536,40.35601301545062,40.35837173461914,148219600
2018-03-22,40.05909538563753,40.69061351641359,39.72919839129295,39.788108825683594,165963200
2018-03-23,39.679715980628345,40.04024758721578,38.86675262451172,38.86675262451172,164115200
2018-03-26,39.604314524877644,40.78959235574448,39.22021728418757,40.711830139160156,150164800
2018-03-27,40.926252726250496,41.2726463467218,39.33331597313068,39.66792678833008,163690400
2018-03-28,39.41107846613421,40.06380705048987,38.92565708842549,39.22963333129883,166674000
2018-03-29,39.54304537545768,40.47147453692967,39.32861049895362,39.53597640991211,153594000
2018-04-02,39.26734364216447,39.80932042170238,38.75600144272291,39.27676773071289,150347200
2018-04-03,39.50298289009489,39.764545376842435,38.85261295346133,39.67971420288086,121112000
2018-04-04,38.85262342074445,40.532747108591785,38.82670267739489,40.43849182128906,138422000
2018-04-05,40.667061105733104,41.05586862630611,40.54924020912208,40.718902587890625,107732800
2018-04-06,40.28767182758827,40.64348958929219,39.634943148327956,39.67736053466797,140021200
2018-04-09,40.03082984504988,40.787238004037974,40.02376087874969,40.07088851928711,116070800
2018-04-10,40.76602547165292,41.001667237385014,40.41963178837809,40.82493591308594,113634400
2018-04-11,40.58456975130619,40.98280480713022,40.459679935594245,40.634056091308594,89726400
2018-04-12,40.8626466416004,41.23731625202991,40.77545672793938,41.034664154052734,91557200
2018-04-13,41.18546597346766,41.43524566042456,40.96632086549492,41.173683166503906,100497200
2018-04-16,41.24438296118362,41.517728305467955,41.197255321453866,41.4305419921875,86313600
2018-04-17,41.588412774825166,42.16573432963981,41.569561003795144,42.00078582763672,106421600
2018-04-18,41.899463322015784,42.13746381529928,41.68031819776145,41.906532287597656,83018000
2018-04-19,40.94511669584307,41.32921396938969,40.68591288066388,40.718902587890625,139235200
2018-04-20,40.2004931502313,40.34658991793335,38.98222186094349,39.050559997558594,261964400
2018-04-23,39.31211613813522,39.3333230340672,38.666456406767026,38.93744659423828,146062000
2018-04-24,39.03877067555058,39.194295102996016,37.99016554312238,38.395469665527344,134768000
2018-04-25,38.32005633863218,38.97985389067601,38.27057358970314,38.562767028808594,113528400
2018-04-26,38.673524534661865,39.052907912420274,38.49679321450623,38.69709014892578,111852000
2018-04-27,38.64524313476729,38.723005335962576,37.851131667287476,38.249366760253906,142623200
2018-04-30,38.20459770537288,39.413437426066245,38.136259584999245,38.94215393066406,169709600
2018-05-01,39.21315360928436,39.870592662769035,38.944522095571145,39.84703063964844,214277600
2018-05-02,41.291499009390044,41.88531717098934,40.95453306408884,41.607261657714844,266157600
2018-05-03,41.444666125328766,41.82640455432889,41.105341479281,41.68266296386719,136272800
2018-05-04,42.00315337133076,43.41700425620024,41.98430159472612,43.31803512573242,224805200
2018-05-07,43.63613801110594,44.222887269371405,43.534813783401674,43.63142776489258,169805600
2018-05-08,43.59137248932765,43.88121086073857,43.28032362587547,43.84115219116211,113611200
2018-05-09,43.95897965033053,44.15927302816519,43.645575616721295,44.14984893798828,92844800
2018-05-10,44.23938742883291,44.85912284220606,44.218176936758304,44.7813606262207,111957200
2018-05-11,44.823939562481186,44.95877142248045,44.341374693233654,44.61104202270508,104848800
2018-05-14,44.710395336057,44.833402569927514,44.43836378619095,44.506961822509766,83115200
2018-05-15,44.18288904852097,44.251490694559884,43.78548605847127,44.10246276855469,94780800
2018-05-16,44.01493168486649,44.58028695826608,43.99837142543919,44.5140495300293,76732400
2018-05-17,44.47148147177989,44.68674323241154,44.08353890544755,44.232566833496094,69176000
2018-05-18,44.279874206223006,44.42653431327722,44.0291313356569,44.07170867919922,73190800
2018-05-21,44.47146794377596,44.77188791341003,44.213628916119916,44.38394546508789,73603200
2018-05-22,44.5613616799511,44.67963686979322,44.18287962866735,44.272769927978516,60962800
2018-05-23,44.081167996274026,44.589749906860305,43.94160051861835,44.55663299560547,80233600
2018-05-24,44.65362554309607,44.67018219621864,44.04805702169215,44.506961822509766,92936000
2018-05-25,44.5258828228153,44.86178397307931,44.388683151388115,44.60867691040039,69844000
2018-05-29,44.376864140831934,44.64889570398078,44.20417972021564,44.44782638549805,90056400
2018-05-30,44.40523656154424,44.47147037760417,44.18287863214066,44.35319519042969,74762000
2018-05-31,44.28697195102932,44.525886586769595,44.031497052583006,44.20417785644531,109931200
2018-06-01,44.469111990917085,45.00607881211757,44.412338594235976,45.00135040283203,93770000
2018-06-04,45.33252676213249,45.753586262007424,45.263928721815624,45.377471923828125,105064800
2018-06-05,45.670792158905925,45.87658987304601,45.502839769459946,45.727561950683594,86264000
2018-06-06,45.80325307793522,45.90970003132506,45.398750323686826,45.886043548583984,83734400
2018-06-07,45.923898819189205,45.9380912670048,45.498107337356295,45.76304626464844,85388800
2018-06-08,45.22133117561654,45.41766840445996,44.89016212062282,45.346702575683594,106627200
2018-06-11,45.263930806278715,45.410590932693474,44.99426343315968,45.23554229736328,73234000
2018-06-12,45.273383697056964,45.56197549157033,45.21661029815384,45.48391342163086,67644400
2018-06-13,45.51704320323986,45.62585801286526,45.0486742606651,45.11017608642578,86553600
2018-06-14,45.31122856036312,45.31596057888163,44.99661610412454,45.13381576538086,86440400
2018-06-15,44.95168069568292,44.9824334085104,44.53298539811537,44.67018508911133,246876800
2018-06-18,44.443085242080755,44.760061875683114,44.28222911148692,44.64651870727539,73939600
2018-06-19,43.79495678317199,44.076452438703306,43.395185884777035,43.9250602722168,134314000
2018-06-20,44.08116469982308,44.28223035687983,43.934501009971406,44.11664581298828,82514800
2018-06-21,44.29405188424153,44.55425870625543,43.747621167484134,43.870628356933594,102847600
2018-06-22,44.02676445446986,44.03386067854398,43.69086328022703,43.74290466308594,108801600
2018-06-25,43.383336468493475,43.74289404199558,42.75174741293988,43.09238052368164,126652400
2018-06-26,43.28636549150779,44.123752445008655,43.17991490795434,43.62699508666992,98276800
2018-06-27,43.81622884246029,44.30115787617731,43.53236908914164,43.5631217956543,101141200
2018-06-28,43.548931126106865,44.04805262643195,43.47796528251381,43.88010025024414,69460800
2018-06-29,44.066981034938806,44.27987860220529,43.26744298121546,43.7878532409668,90950800
2018-07-02,43.48269430934698,44.305888653755424,43.38807198790938,44.27750015258789,70925200
2018-07-03,44.42179651810617,44.459645447093266,43.416457352273774,43.50634765625,55819200
2018-07-05,43.8233283989184,44.095363540706394,43.591510003847155,43.8564453125,66416800
2018-07-06,43.86117788639464,44.57319334214451,43.809136505897534,44.46438217163086,69940800
2018-07-09,44.82630838630501,45.1054361729971,44.778999020193005,45.081783294677734,79026400
2018-07-10,45.11254020769332,45.24737209414143,44.98716514208563,45.027381896972656,63756400
2018-07-11,44.58975627317487,44.892540536298526,44.37922653382369,44.44309616088867,75326000
2018-07-12,44.83340674493447,45.278122748398104,44.78136535689199,45.188232421875,72164400
2018-07-13,45.20005200422256,45.37982901334297,45.157471054223706,45.25918960571289,50055600
2018-07-16,45.30413552457632,45.57143503338008,45.04392862984047,45.15983963012695,60172400
2018-07-17,44.88545113991405,45.38693697522039,44.75534766109203,45.2875862121582,62138000
2018-07-18,45.36563288849885,45.3703649068868,44.928013229161195,45.03919219970703,65573600
2018-07-19,44.87125146816836,45.54778583969298,44.87125146816836,45.38929748535156,81147200
2018-07-20,45.36565885521314,45.51941525084132,44.98481237012192,45.28523254394531,82704800
2018-07-23,45.105445620887544,45.408233568268194,44.84051022758774,45.325439453125,63957600
2018-07-24,45.524124765675154,45.8103523441781,45.429506047370054,45.65422821044922,74791600
2018-07-25,45.66842389108969,46.0918511677494,45.51939597020719,46.084754943847656,66839600
2018-07-26,46.03507510992466,46.35441960496236,45.79852470159238,45.94045639038086,76304000
2018-07-27,46.12496485205233,46.17227421124157,44.968233513932546,45.176395416259766,96096000
2018-07-30,45.39402712391576,45.46499297645298,44.72459256785715,44.92329406738281,84118000
2018-07-31,45.015551408315694,45.450803370539255,44.788461387887985,45.01318359375,157492000
2018-08-01,47.10428602556714,47.72641117223793,46.67376253103362,47.66490936279297,271742800
2018-08-02,47.44728905616039,49.29238326324594,47.392883464044495,49.058197021484375,249616000
2018-08-03,48.973021452099886,49.37752416173245,48.60636766688938,49.200111389160156,133789600
2018-08-06,49.20249383795133,49.498181901881324,48.98250365093466,49.455604553222656,101701600
2018-08-07,49.5147405004731,49.55731784769959,48.909168333956515,48.99196243286133,102349600
2018-08-08,48.74122181136708,49.157549311361976,48.37929990518736,49.025081634521484,90102000
2018-08-09,49.564412314170305,49.62354992286945,49.01324936795748,49.4106559753418,93970400
2018-08-10,49.223123155004025,49.636165711081844,49.05933035479848,49.26347732543945,98444800
2018-08-13,49.68601364999049,50.075316755482326,49.303831655649645,49.581565856933594,103563600
2018-08-14,49.88779682216442,49.98274740215204,49.43677251189209,49.790470123291016,82992000
2018-08-15,49.66464779498689,50.02546643755546,49.45337972325977,49.906776428222656,115230400
2018-08-16,50.265220555731204,50.754222830238795,50.19875443815532,50.637908935546875,114001600
2018-08-17,50.66640882907737,51.7369917698875,50.59994269123429,51.64916229248047,141708000
2018-08-20,51.77258383451957,52.02895106876091,51.06281627042772,51.14590072631836,121150800
2018-08-21,51.46399096742954,51.55656903377476,50.80644727346733,51.046199798583984,104639200
2018-08-22,50.82306984796145,51.35954745376496,50.76134871716838,51.048580169677734,76072400
2018-08-23,50.95360939329979,51.52332349772749,50.941743292438915,51.153011322021484,75532800
2018-08-24,51.4165090886237,51.48772019041971,51.06281158713445,51.31206130981445,73905600
2018-08-27,51.54707543219164,51.92451245736226,51.35242567838758,51.7346076965332,82100400
2018-08-28,51.98860053619249,52.351791702590354,51.967237202200124,52.15239334106445,91107200
2018-08-29,52.25921758125528,53.05206971659021,52.08355865898254,52.93100357055664,109019200
2018-08-30,52.99508928286878,54.18436187501415,52.79331481770957,53.417625427246094,195175200
2018-08-31,53.76894485254467,54.32916182198235,53.64788235120619,54.034812927246094,173360400
2018-09-04,54.21996909019062,54.40274909041703,53.79743296109522,54.208099365234375,109560400
2018-09-05,54.35764485862687,54.51906151214841,53.43423684845021,53.85439682006836,133332000
2018-09-06,53.70248883898211,53.96835696368413,52.532206906226115,52.95949172973633,137160000
2018-09-07,52.66275959680805,53.49833467055365,52.39214651523999,52.53219985961914,150479200
2018-09-10,52.44910571249317,52.66274986718491,51.38564441921125,51.827171325683594,158066000
2018-09-11,51.75121402787401,53.24433630046414,51.407013742111914,53.137516021728516,142996000
2018-09-12,53.39627121379655,53.41051343783881,52.18563146035263,52.47761154174805,197114800
2018-09-13,53.05917689268069,54.20572269013653,52.833666624423685,53.74520492553711,166825600
2018-09-14,53.58853614432535,53.847279480539015,52.8217997421493,53.13513946533203,127997200
2018-09-17,52.7339698774686,52.92387461747475,51.57555784548122,51.720359802246094,148780400
2018-09-18,51.69899655096694,52.66276254166142,51.53995236118201,51.80582046508789,126286800
2018-09-19,51.86753429821168,52.13339876116158,51.10791895968937,51.836673736572266,108495200
2018-09-20,52.28057573153219,52.76482936769001,52.02182876273851,52.2307243347168,106435200
2018-09-21,52.40875723884971,52.546438076470416,51.580299717041626,51.66813278198242,384986800
2018-09-24,51.468741215335086,52.52270553404214,51.42363842889159,52.411136627197266,110773600
2018-09-25,52.16426138781291,52.8930198156766,52.15239166193312,52.74346923828125,98217600
2018-09-26,52.460984067988214,53.11377911860797,52.16663154119591,52.32330322265625,95938800
2018-09-27,53.13039889923353,53.752333405242965,53.06392915991599,53.39863586425781,120724800
2018-09-28,53.36066006509782,53.60990984304877,53.177880033781626,53.58617401123047,91717600
2018-10-01,54.11077996095819,54.45972891318769,53.730974066254866,53.94698715209961,94403200
2018-10-02,53.944617193929446,54.597412341490745,53.79744271974337,54.42649841308594,99152800
2018-10-03,54.60927838858312,55.421117682731534,54.54518476421743,55.08878707885742,114619200
2018-10-04,54.78256227082808,55.155250651361975,53.82117243828827,54.12027359008789,128168000
2018-10-05,54.11315416006722,54.21997445097182,52.3612883495571,53.241966247558594,134322000
2018-10-08,52.748214218450705,53.36302758206297,52.271078074735584,53.118526458740234,118655600
2018-10-09,53.08766047157872,53.94935098872618,52.75770243252154,53.85439682006836,107564000
2018-10-10,53.519702543759095,53.73097062315094,51.28595561776469,51.35954284667969,167962400
2018-10-11,50.92275771210795,52.10490907696955,50.40052244578554,50.9061393737793,212497600
2018-10-12,52.32330683693242,52.907263316289296,51.4734858776768,52.72447967529297,161351600
2018-10-15,52.49896091011206,52.658005073156325,51.57555286835093,51.59691619873047,123164000
2018-10-16,51.96960667852757,52.93337261415995,51.45449246345416,52.733970642089844,116736000
2018-10-17,52.76959173072979,52.850300087428536,52.06694511054678,52.506099700927734,91541600
2018-10-18,51.715613684238384,52.16188930147711,50.56194658901227,51.27883529663086,130325200
2018-10-19,51.76307424008238,52.52268939854532,51.613523704056746,52.05979919433594,132314800
2018-10-22,52.173752210932165,53.02120060810518,51.97198137027068,52.377899169921875,115168400
2018-10-23,51.233722618091,52.99508167285328,50.9654820758497,52.87164306640625,155071200
2018-10-24,52.840797527182865,53.227724523287165,50.92751139208829,51.05807113647461,163702000
2018-10-25,51.680008800357086,52.551193090556765,51.45212237395931,52.17613220214844,119423200
2018-10-26,51.25034458633483,52.26870689490897,50.483608140162744,51.345298767089844,189033600
2018-10-29,52.031328859467095,52.15001887333617,48.92164904724457,50.38153839111328,183742000
2018-10-30,50.122794190896435,51.07943546602377,49.676522177021106,50.63316345214844,146640000
2018-10-31,51.48296493796837,52.33040947962933,51.421243832537584,51.95297622680664,153435600
2018-11-01,51.99809700733676,52.78382433784558,51.46636442889443,52.75059127807617,233292800
2018-11-02,49.74298051932691,50.716236361600885,48.764972440648876,49.25160217285156,365314800
2018-11-05,48.49674080545637,48.5181041388236,47.04160006391353,47.85343933105469,264654800
2018-11-06,47.9317752137491,48.59644002204796,47.87717882105648,48.37092971801758,127531600
2018-11-07,48.89316115705554,49.864044532766044,48.45638280611268,49.83793258666992,133697600
2018-11-08,50.018979105805684,50.05232812327465,49.24956729470511,49.6640510559082,101450400
2018-11-09,48.96372448600872,49.0732982857556,48.177636245530465,48.706459045410156,137463200
2018-11-12,47.40345336489818,47.605931880917694,46.1623864790107,46.252906799316406,204542000
2018-11-13,45.647856318931105,46.969909436344466,45.60497693614052,45.79077911376953,187531600
2018-11-14,46.18858736747711,46.3267486160085,44.29006694824558,44.497310638427734,243204000
2018-11-15,44.876065029231874,45.72885124663024,44.521133325735,45.595455169677734,185915200
2018-11-16,45.378685313354325,46.44347680282728,45.13095025792429,46.10045623779297,147713200
2018-11-19,45.25957387208643,45.42631894360854,44.06615168008175,44.27339172363281,167701200
2018-11-20,42.48920949003139,43.22765660758675,41.80793366785621,42.15810012817383,271300800
2018-11-21,42.813172055153956,42.9418065585456,42.055671488755785,42.11045837402344,124496800
2018-11-23,41.67215140622766,42.06757796948888,40.99564085555845,41.040897369384766,94496000
2018-11-26,41.50541532486275,41.67454118167568,40.55734367784053,41.59593200683594,179994000
2018-11-27,40.85510181769542,41.63166315620087,40.705033069179756,41.50541305541992,165549600
2018-11-28,42.09854765484089,43.18477681325932,41.66977203052576,43.10140609741211,184250000
2018-11-29,43.511133672333116,43.544482692561466,42.329618776811884,42.77030563354492,167080000
2018-11-30,42.94657212714808,42.95610249446837,42.17001438997108,42.53923797607422,158126000
2018-12-03,43.93990252450219,44.05424148532072,43.16572558637516,44.025657653808594,163210000
2018-12-04,43.103781789621024,43.446802248630206,41.98896893261058,42.08901596069336,165377200
2018-12-06,40.914649118322075,41.634039075793545,40.5954509246912,41.619747161865234,172393600
2018-12-07,41.32675691663594,41.56496520303929,40.09045532863931,40.13571548461914,169126400
2018-12-10,39.30436782371349,40.51684714665778,38.90656041585195,40.40012741088867,248104000
2018-12-11,40.890830485162546,40.921795087092974,39.7807791293288,40.16905975341797,189126800
2018-12-12,40.59068512660581,40.952762691303604,40.261960206928016,40.2810173034668,142510800
2018-12-13,40.6121326126086,41.10760629127329,40.388216238765224,40.72170639038086,127594400
2018-12-14,40.25720693797276,40.276264040151375,39.37107167790556,39.4187126159668,162814800
2018-12-17,39.41155010592252,40.1023561394001,38.76362344303206,39.051856994628906,177151600
2018-12-18,39.3948817881678,39.90702807488065,39.159054310713856,39.55924606323242,135366000
2018-12-19,39.54256930922516,39.88797054310487,37.89654943732179,38.32532501220703,196189200
2018-12-20,38.20861333547078,38.61595116475634,36.99375307602242,37.358211517333984,259092000
2018-12-21,37.36534621358247,37.67501766531418,35.643101585053564,35.905128479003906,382978400
2018-12-24,35.29055686390897,36.10046723431254,34.91895251144724,34.97612380981445,148676800
2018-12-26,35.32629111257704,37.45348945651592,34.9499215677783,37.4391975402832,234330000
2018-12-27,37.12239164333339,37.34392731831936,35.74793196047481,37.19623565673828,212468400
2018-12-28,37.517811850716434,37.76078536424733,36.81509800649842,37.21528625488281,169165600
2018-12-31,37.76316466287465,37.96087800456364,37.27483688012672,37.574981689453125,140014000
2019-01-02,36.89608794049204,37.83939452281195,36.738869570976945,37.61785888671875,148158800
2019-01-03,34.297229415515666,34.71171315877286,33.825578007512746,33.8708381652832,365248800
2019-01-04,34.42824508143415,35.385843458861956,34.25435404131525,35.3167610168457,234428400
2019-01-07,35.42157295630101,35.45254119796696,34.754588999265515,35.23815155029297,219111200
2019-01-08,35.62643599572281,36.16478912877367,35.37870094056626,35.90990447998047,164101200
2019-01-09,36.038532565619036,36.81032877594301,35.64310954502001,36.51971435546875,180396400
2019-01-10,36.32676873470214,36.67693525525436,35.93610723599519,36.63644027709961,143122800
2019-01-11,36.41728668965994,36.612615608918475,36.09093884143746,36.27674102783203,108092800
2019-01-14,35.93372163187635,36.03376867647788,35.54544096003209,35.73124313354492,129756800
2019-01-15,35.79555957068169,36.53876824774425,35.74315345783549,36.46254348754883,114843600
2019-01-16,36.46491444175896,37.13189817900568,36.44585734814974,36.907981872558594,122278800
2019-01-17,36.73171723000517,37.5559195046028,36.50780085804286,37.12714385986328,119284800
2019-01-18,37.51779956829363,37.60831986688622,37.15572200869275,37.35581970214844,135004000
2019-01-22,37.25815806827708,37.33438282804455,36.35534664867075,36.517330169677734,121576000
2019-01-23,36.719810699015575,36.955638241924085,36.13620104793098,36.66502380371094,92522400
2019-01-24,36.71027176633087,36.79840765141538,36.145719404431865,36.37439727783203,101766000
2019-01-25,37.03662776471714,37.667881979754206,36.76030888199444,37.579742431640625,134142000
2019-01-28,37.11046412543963,37.23909862442794,36.603082990987026,37.23195266723633,104768400
2019-01-29,37.22004666542963,37.66787943003454,36.710281051690714,36.8460578918457,166348800
2019-01-30,38.88749797549803,39.5783004672499,38.16810802124798,39.363914489746094,244439200
2019-01-31,39.568786900470585,40.257208847200516,39.199563252136784,39.647396087646484,162958400
2019-02-01,39.77124744383965,40.25242544854746,39.52588962440958,39.66643524169922,130672400
2019-02-04,39.87845566846077,40.89084102706236,39.84748742377698,40.793174743652344,125982000
2019-02-05,41.176690108912695,41.70551286711894,41.0552051749136,41.49112319946289,144406400
2019-02-06,41.60307569024123,41.82223051192853,41.17430368331649,41.50541305541992,112958400
2019-02-07,41.06710424288514,41.43394701369877,40.57639578886016,40.719322204589844,126966800
2019-02-08,40.42746770020232,40.826981250352276,40.29110488619162,40.767173767089844,95280000
2019-02-11,40.92027356390533,40.95855122253104,40.48965903026217,40.532718658447266,83973600
2019-02-12,40.69302133425021,40.90832685756716,40.59732715138504,40.88201141357422,89134000
2019-02-13,41.00161657355029,41.26237631491163,40.64994829285385,40.7121467590332,89960800
2019-02-14,40.5997176700714,40.97052118369501,40.52077134609879,40.860477447509766,87342800
2019-02-15,40.96811920223984,41.07577192408644,40.60927436251219,40.76955795288086,98507200
2019-02-19,40.59971766996888,41.01358447410353,40.54708678732061,40.89157485961914,75891200
2019-02-20,40.953771858151704,41.46333277165954,40.90592660274059,41.15472412109375,104457600
2019-02-21,41.09968841371491,41.23604752821616,40.7408436434852,40.92265701293945,68998800
2019-02-22,41.047063506233734,41.38676949992422,40.9992182600049,41.37959289550781,75652800
2019-02-25,41.66428226312171,42.07336336758773,41.61404237554862,41.681026458740234,87493600
2019-02-26,41.55663846050543,41.93701322542088,41.42745223634123,41.704959869384766,68280800
2019-02-27,41.43701805078238,41.86523802210766,41.3221850553775,41.834136962890625,111341600
2019-02-28,41.70255537648484,41.843700132789515,41.3676313466987,41.42265319824219,112861600
2019-03-01,41.69298970241963,41.90111856239276,41.36046026332793,41.85805892944336,103544800
2019-03-04,42.030318211121184,42.52313141448319,41.6188423295964,42.06859588623047,109744800
2019-03-05,42.09010860173263,42.10446181147463,41.75518455619896,41.99202346801758,78949600
2019-03-06,41.786295019739335,41.98246533134036,41.611658177958454,41.75041198730469,83241600
2019-03-07,41.59490615420206,41.731268964485146,41.1523329803737,41.26716232299805,99185600
2019-03-08,40.745648725344594,41.40353111834732,40.54947840507668,41.36525344848633,95997600
2019-03-11,41.98246548689231,42.85086772826256,41.94897343970943,42.79823684692383,128044000
2019-03-12,43.06138695650634,43.70013042498477,42.91067093404369,43.27908706665039,129870400
2019-03-13,43.59965680531806,43.850848973774454,43.281480545321195,43.47047424316406,124130000
2019-03-14,43.99437729377165,44.04222619421503,43.673810102809064,43.95370864868164,94318000
2019-03-15,44.221651369018744,44.814940537743325,43.956106016627054,44.52547073364258,156171600
2019-03-18,44.44891649745156,45.06852106720787,44.446521862203355,44.98000717163086,104879200
2019-03-19,45.05894670851063,45.212053676693046,44.47761623610871,44.6235466003418,126585600
2019-03-20,44.55178459455299,45.33167642823351,44.19293973376268,45.01350021362305,124140800
2019-03-21,45.45845889770508,46.96799872620999,45.408219021081955,46.67135238647461,204136800
2019-03-22,46.73115897316478,47.29335059223975,45.64027141903947,45.704864501953125,169630800
2019-03-25,45.814920256190476,45.927358609615716,44.64030413374622,45.15225601196289,175381200
2019-03-26,45.85081283010908,46.14267365946385,44.15706435578044,44.685760498046875,199202000
2019-03-27,45.154645826401016,45.396266723051546,44.628340750814054,45.08766174316406,119393600
2019-03-28,45.202486604333025,45.34841698201704,44.86278060144004,45.147464752197266,83121600
2019-03-29,45.413016447400935,45.472823927790444,45.10440780439011,45.44172286987305,94256000
2019-04-01,45.84602238790681,45.8555899786877,45.06613415152161,45.75033187866211,111448000
2019-04-02,45.71444445215832,46.52065176331116,45.704876861533926,46.41539001464844,91062800
2019-04-03,46.23117821886235,47.008675394600004,46.20725376869622,46.73356246948242,93087200
2019-04-04,46.59959793991464,46.97758167937359,46.20487000301009,46.81490707397461,76457200
2019-04-05,46.996711099641466,47.15221271815539,46.872310534902006,47.12828826904297,74106400
2019-04-08,46.989535650555254,47.90100096863392,46.97039682086633,47.869903564453125,103526800
2019-04-09,47.92253440215642,48.52778574553339,47.66177104187914,47.72636413574219,143072800
2019-04-10,47.5301942573297,48.02301091221339,47.41057930864462,47.994300842285156,86781200
2019-04-11,48.04933429748006,48.08521732787959,47.47278927333321,47.59479522705078,83603200
2019-04-12,47.65459556687704,47.87947225795818,46.93930049885014,47.57564926147461,111042800
2019-04-15,47.506275701150514,47.810098707258135,47.3699129010381,47.661773681640625,70146400
2019-04-16,47.716812471763916,48.17373895023948,47.50150330381297,47.66657257080078,102785600
2019-04-17,47.73593419560427,48.654579815816376,47.513452133525476,48.59477233886719,115627200
